,Time (sec),Angle (rad),Speed (rad/sec),Current (units)
14591,9.004251070000464,537.4692855458255,149.1034779978756,7
14592,9.004762764998304,537.5413826428561,150.02850250143257,8
14593,9.005456445000164,537.6391739180838,151.23277968530866,4
14594,9.005974763000268,537.7369651933116,154.39182563141839,12
14595,9.006483487999503,537.8224846222362,158.12683023068627,5
14596,9.00700507700094,537.8968826904486,162.6646862858715,16
14597,9.007670588998735,537.9939069752824,155.84044891057368,13
14598,9.008284796000225,538.0851788321615,151.738925168387,15
14599,9.008903054000257,538.1799021458135,150.203035426632,13
14600,9.009531593001157,538.2711740026928,149.24310433803512,14
14601,9.010149542998988,538.3743342106781,152.33233711406507,14
14602,9.010690527000406,538.4617711155875,151.30259285538844,12
14603,9.011257737998676,538.549208020497,155.38666330505515,8
14604,9.011905174000276,538.6408633725731,155.66591598537426,9
14605,9.012529653999081,538.7398051333918,157.1843524346093,12
14606,9.013145057000656,538.8253245623164,148.98130495023597,9
14607,9.013783294001769,538.924266323135,150.13322225655222,14
14608,9.014405814999918,539.0120867232415,145.3335668135678,17
14609,9.014997153000877,539.1075770272873,149.26055763055507,12
14610,9.01566546200047,539.2007663601514,148.52751934471743,11
14611,9.01628420400084,539.3020090921518,153.29226820266197,15
14612,9.01690387599956,539.4017178433644,156.83528658421045,7
14613,9.01753241500046,539.488771253077,156.06734171333295,10
14614,9.018152763001126,539.5865625283046,150.90116712742974,8
14615,9.018686338000407,539.6709314716384,144.51326206513048,9
14616,9.019251475998317,539.7480140062296,145.45573986120743,8
14617,9.019918838999729,539.8343004255481,144.6005285277302,10
14618,9.020519705998595,539.9366936431395,148.59733251479722,16
14619,9.021164377998502,540.0233635576551,147.56758825612056,11
14620,9.021788424000988,540.1299752224131,154.72343818929733,11
14621,9.022458772000391,540.2243150408681,157.34143206728882,13
14622,9.02297592999821,540.3236402968837,159.69762655748116,4
14623,9.023489290000725,540.3926694323386,152.053084433746,6
14624,9.023915834000945,540.4751208996875,152.43705686918474,10
14625,9.024524742999347,540.5422325591574,148.03882715415904,8
14626,9.025139428998955,540.6419413103699,152.07053772626594,9
14627,9.0257874179988,540.7320626816582,148.352986419518,13
14628,9.026456049999979,540.8359898800375,153.41444125030156,7
14629,9.026975372999004,540.9333976600683,155.85790220309363,2
14630,9.027485926999361,541.0162326226141,162.8566725035909,26
14631,9.027919744999963,541.0860287484628,156.8178332916905,4
14632,9.028511440999864,541.1677132254177,156.55603390389135,10
14633,9.029156258999137,541.2543831399333,149.22565104551518,7
14634,9.029787792998832,541.3548588815398,150.02850250143257,11
14635,9.030456469998171,541.4434462720402,148.57987922227727,12
14636,9.03097972699834,541.5450724992377,155.33430342749534,10
14637,9.031602423001459,541.6167861010713,150.70918090971037,11
14638,9.03212153200002,541.7226307754354,157.6555913326478,19
14639,9.03278813200086,541.8142861275115,156.80037999917056,14
14640,9.033457347999502,541.9105434219514,155.22958367237567,14
14641,9.033980323998549,542.0018152788306,147.81193435139977,8
14642,9.03447007900104,542.076213347043,150.25539530419184,5
